2020/11/11,米国の主要政治サイト『リアル・クリア・ポリティクス（RCP）』が激戦州ペンシルベニアでバイデン氏の当選確実を取り下げた,誤り,https://navi.fij.info/factcheck_navi/mainichi201111/
2020/11/06,大量のトランプの票がトラックで運ばれ山に埋められた（動画）,誤り,https://navi.fij.info/factcheck_navi/mainichi201106/
2020/11/06,デトロイトでは1823年生まれで197歳の老人までバイデン氏に投票,誤り,https://navi.fij.info/factcheck_navi/bfj201106/
2020/11/06,トランプの票を大量に廃棄、埋めた（道路に投票用紙が捨てられているように見える画像）,誤り,https://navi.fij.info/factcheck_navi/bfj201109/
2020/11/05,バイデン氏が「アメリカ政治史上、最大規模の不正投票組織を用意した」と発言した（動画）,ミスリード,https://navi.fij.info/factcheck_navi/bfj201105-3/
2020/11/05,郵便投票で機械的に製造されたバイデン票が発見された（動画）,誤り,https://navi.fij.info/factcheck_navi/bfj201105-2/
2020/11/05,ウィスコンシン州でバイデン氏の得票数が短時間で増え、投票率が200％を超える計算になり、怪しいので州兵が集計作業に参加,誤り,https://navi.fij.info/factcheck_navi/bfj201105/
2020/10/30,（北海道の）中国人技能実習生は一万人以上で、占冠村の人口の３割以上が中国人,不正確,https://navi.fij.info/factcheck_navi/infact201029-2/
2020/10/29,大阪都構想のコストは総額1340億円,不正確,https://navi.fij.info/factcheck_navi/sankei201029/
2020/10/29,大阪市4分割ならコスト218億円増　都構想実現で特別区の収支悪化も　市試算,根拠不明,https://navi.fij.info/factcheck_navi/infact201029/
2020/10/28,（大阪都構想により）特別区になると、災害対策本部は新特別区４箇所にしか置かれず、迅速で細やかな対応ができなくなる,根拠不明,https://navi.fij.info/factcheck_navi/sankei201028/
2020/10/28,GoToトラベル事務局　大手出向社員に日当4万円,ミスリード,https://navi.fij.info/factcheck_navi/bfj201026-2/
2020/10/23,（トランプ大統領の所得税が少なかった理由は）退役軍人の支援の為、2016年には財団から18万ドル、個人で542万ドル、合計で560万ドルを寄付したから,根拠不明,https://navi.fij.info/factcheck_navi/infact201023/
2020/10/22,GoTo事務局で日当7万円,ミスリード,https://navi.fij.info/factcheck_navi/201022sankei/
2020/10/22,大阪市を廃止すると、隣接する市は住民投票無しで特別区に移行可能,ミスリード,https://navi.fij.info/factcheck_navi/sankei201022/
2020/10/20,現在の日本の新型コロナウイルスは 1/10000000の死亡率,誤り,https://navi.fij.info/factcheck_navi/bfj201020/
2020/10/17,（日本学術会議が2015年に中国科学技術協会と交わした）覚書どおりに中国科学技術協会と大阪大学、東京大学、東京工業大学、名古屋大学が共同ユニットを度々開催している,誤り,https://navi.fij.info/factcheck_navi/mainichi201017/
2020/10/16,防衛大の卒業生が大学院に行きたくとも、東大をはじめ各大学は『防衛大から来た、防衛省の人間など入れない』と断っていた,誤り,https://navi.fij.info/factcheck_navi/mainichi201016/
2020/10/16,都構想が実現すると「ムダ」の名のもとに、図書館はじめ、クレオ大阪とかいろんな施設が廃止される,誤り,https://navi.fij.info/factcheck_navi/sankei201016/
2020/10/16,防衛大の卒業生が大学院に行きたくとも東大を始め各大学は断っていた,誤り,https://navi.fij.info/factcheck_navi/infact201015/
2020/10/14,日本学術会議がレジ袋有料化を提唱した,不正確,https://navi.fij.info/factcheck_navi/mainichi201014/
2020/10/14,日本学術会議がレジ袋有料化を提言した,誤り,https://navi.fij.info/factcheck_navi/bfj20201013-2/
2020/10/14,日本学術会議の幹部が北海道大学総長室に押しかけ研究を辞退させた,誤り,https://navi.fij.info/factcheck_navi/bfj20201013/
2020/10/12,アメリカとイギリス、両国の学者団体には税金は投入されていない,誤り,https://navi.fij.info/factcheck_navi/bfj201012/
2020/10/10,（日本学術会議の会員任命見送りとなった）6人を学術評価ツール『スコーパス』で調べたら全員低評価で、国際的にはとても学者とは言えない,誤り,https://navi.fij.info/factcheck_navi/mainichi201010/
2020/10/09,（日本学術会議から）政府に対する答申は2007年以降出されていない … 活動が見えていない,ミスリード,https://navi.fij.info/factcheck_navi/bfj201009-2/
2020/10/09,防災科研の研究者が「強い竜巻だと毎秒100m近い風が吹くがこれは僕が飛ぶくらいの強さ」と語る（画像）,虚偽,https://navi.fij.info/factcheck_navi/infact201009/
2020/10/09,日本学術会議は防衛研究は認めないが、中国の軍事研究には参加している,根拠不明,https://navi.fij.info/factcheck_navi/bfj201009/
2020/10/08,（学術団体は）欧米は全部民間。日本だけが税金でやっている,誤り,https://navi.fij.info/factcheck_navi/mainichi201007-2/
2020/10/07,ニューヨーク・タイムズ紙が「PCR検査陽性の9割は誤診だった」と報道した,誤り,https://navi.fij.info/factcheck_navi/infact201007/
2020/10/07,日本学術会議OBは日本学士院会員になり、死ぬまで 250万円の年金をもらえる,誤り,https://navi.fij.info/factcheck_navi/mainichi201007/
2020/10/06,学術会議で6年働くと、日本学士院で年金250万円を死ぬまでもらえる,誤り,https://navi.fij.info/factcheck_navi/bfj201006/
2020/10/02,公務員の給与は増額されたが、生活保護世帯の給付金は明日から減額される。同じデータを参考にしているのに一方は「増額」で一方は「減額」,不正確,https://navi.fij.info/factcheck_navi/bfj201002-2/
2020/10/02,橋本聖子大臣は「女性はいくらでも嘘をつける」との（杉田水脈議員の）発言を批判していない,誤り,https://navi.fij.info/factcheck_navi/bfj201002/
2020/09/30,民主党政権下でも内閣と合同の（元総理の）葬儀が行われていた。,誤り,https://navi.fij.info/factcheck_navi/bfj200929/
2020/09/28,韓国に日本が捨てた税金一覧（画像）,誤り,https://navi.fij.info/factcheck_navi/bfj200928/
2020/09/25,（愛知県知事リコール運動）署名受任者の住所氏名が県の公報で公開される。署名した人の名前や住所も、提出されたら縦覧できる,ミスリード,https://navi.fij.info/factcheck_navi/mainichi200925/
2020/09/24,Go Toトラベルを利用し、コロナにかかった人は7人,ミスリード,https://navi.fij.info/factcheck_navi/mainichi200924/
2020/09/24,（2020年8月の自殺者について）総数は246人だけど、男性60人、女性186人。女性に何があったのか、男性の3倍の人が命を断っている,不正確,https://navi.fij.info/factcheck_navi/infact200924/
2020/09/21,福岡市が中国公務員800人受入れ発表,ミスリード,https://navi.fij.info/factcheck_navi/infact200921/
2020/09/13,出産費用は国から42万円出るから、セレブ用個人産院でなければ、今でも出産費用はゼロに近い,不正確,https://navi.fij.info/factcheck_navi/mainichi200913/
2020/09/12,アベノミクスが始まって、明らかに生活保護世帯は減った,不正確,https://navi.fij.info/factcheck_navi/mainichi200912/
2020/09/12,（愛知県の大村知事リコール運動で）署名の受任者を引き受けた方の住所氏名は県の公報で公開されている。署名した人の名前や住所も提出されたら縦覧できる,ほぼ正確,https://navi.fij.info/factcheck_navi/infact200912/
2020/09/10,生活保護の最低額は月額29万円,不正確,https://navi.fij.info/factcheck_navi/mainichi200910/
2020/09/09,（大阪で重症者数が多い理由を問われ）大阪は死者を減らすため、できるだけ早めに気管切開をして人工呼吸器をつけている,根拠不明,https://navi.fij.info/factcheck_navi/infact200909/
2020/09/08,習近平氏の娘がハーバードの卒業式で歌う,誤り,https://navi.fij.info/factcheck_navi/tfc200907/
2020/09/06,中国の戦闘機が台湾の対空システムで撃墜、パイロットは無事,虚偽,https://navi.fij.info/factcheck_navi/infact200906/
2020/09/05,黒人が警察官に射殺される割合は40万人に1人ぐらいだが、警察官は1万人に1人の割合で黒人に射殺されている,根拠不明,https://navi.fij.info/factcheck_navi/mainichi200905/
2020/09/04,国交省､北海道に中国人500万人移住計画を発表,誤り,https://navi.fij.info/factcheck_navi/infact200904/
2020/09/03,（毎日新聞が）安倍総理の顔色を悪くするために画像補正したら、マスクがくすんだので合成した,根拠不明,https://navi.fij.info/factcheck_navi/infact200903/
2020/09/02,安倍首相、持病再発後も「焼肉食いまくってた」,誤り,https://navi.fij.info/factcheck_navi/bfj200902/
2020/09/02,（関東大震災の朝鮮人虐殺で）韓国が小池知事に謝罪と賠償を要求,誤り,https://navi.fij.info/factcheck_navi/bfj200902-2/
2020/09/01,安倍晋三首相の辞意表明に関連し、立憲民主党の石垣のりこ参院議員が「大事な時に体を壊す癖がある」などと投稿し、批判を浴びた件について、大手新聞社はどこも報じない　,誤り,https://navi.fij.info/factcheck_navi/bfj200901/
2020/08/28,日本は他の国と比べて黒人の入国を厳しく制限している,誤り,https://navi.fij.info/factcheck_navi/infact200828-2/
2020/08/26,WHOが日本のコロナ終息を確認。安倍総理の対応を絶賛,ミスリード,https://navi.fij.info/factcheck_navi/bfj200826-3/
2020/08/26,台湾軍が中国戦闘機に対空ミサイル発射,誤り,https://navi.fij.info/factcheck_navi/bfj200826-2/
2020/08/23,山手線の車内案内から中国語・韓国語の表示がなくなった,誤り,https://navi.fij.info/factcheck_navi/wasegg200823/
2020/08/21,「731部隊」は大学卒のみの採用,誤り,https://navi.fij.info/factcheck_navi/bfj200821/
2020/08/20,（コロナ感染者の個人情報誤掲載で）最高責任者の大村愛知県知事からの詫びは一切ありません,誤り,https://navi.fij.info/factcheck_navi/wasegg200820/
2020/08/19,プーチン大統領の娘が新型コロナウイルスのワクチンを接種して死亡した,根拠不明,https://navi.fij.info/factcheck_navi/bfj200819/
2020/08/18,防衛費が5兆円に対し、男女共同参画に関する予算に8兆円以上が使われている,ミスリード,https://navi.fij.info/factcheck_navi/bfj200818/
2020/08/17,ロス国際空港で中国からの2万人分の偽造免許証を押収,不正確,https://navi.fij.info/factcheck_navi/wasegg200817/
2020/08/14,PCR法を開発してノーベル賞を取った人がウイルスの特定にはふさわしくないと言っている,根拠不明,https://navi.fij.info/factcheck_navi/infact200820/
2020/08/13,このような方達が入国可能に（中国国旗を掲げる人たちの動画あり）,ミスリード,https://navi.fij.info/factcheck_navi/bfj200813/
2020/08/12,FAXの制約で東京都内の感染者数は1日300人を超えない,誤り,https://navi.fij.info/factcheck_navi/infact200812/
2020/08/06,安倍首相、新型コロナ対策をせずに、国会にも出ずに、日曜大工をしていた（画像あり）,誤り,https://navi.fij.info/factcheck_navi/bfj200806-2/
2020/08/06,野党が口頭で国会開催を要求してるだけで正当なプロセスを何も踏んでない,誤り,https://navi.fij.info/factcheck_navi/bfj200806/
2020/08/06,李登輝元総統の生前インタビューをNHKが5年封印。,誤り,https://navi.fij.info/factcheck_navi/infact200806/
2020/08/05,以前､米国人と台湾人に中国から未知の植物の種が入った袋が届き､今度は日本人にも届いたが､ジャイアント・ホグウィードと判明した,誤り,https://navi.fij.info/factcheck_navi/tfc200805/
2020/08/02,マスクによる飛沫感染リスク低減率（画像つき）,根拠不明,https://navi.fij.info/factcheck_navi/sfss200802/
2020/08/01,モンサント社のラウンドアップが散布された草木を食べて腫瘍だらけになった鹿（写真）,誤り,https://navi.fij.info/factcheck_navi/infact200801/
2020/07/31,「夜の街クラスター」の正体は安倍政権批判の”デモ”,誤り,https://navi.fij.info/factcheck_navi/bfj200731/
2020/07/21,保健所の削減は太田府政時代です,ミスリード,https://navi.fij.info/factcheck_navi/infact200721/
2020/07/17,日本の眼科研究院が開発した視力回復トレーニング動画で目がすっきりなった,誤り,https://navi.fij.info/factcheck_navi/tfc200717/
2020/07/17,WHOが方向転換「感染者の隔離は不要」,誤り,https://navi.fij.info/factcheck_navi/bfj200717/
2020/07/15,WHOが方向転換「感染者の隔離は不要」,誤り,https://navi.fij.info/factcheck_navi/infact200715/
2020/07/09,日本政府が観光客の旅費の半分を支払うための1兆3500億円の基金を検討,不正確,https://navi.fij.info/factcheck_navi/infact200709/
2020/07/05,（新型コロナの人口100万人あたりの死亡率は）フランスは228人、アメリカが824人、イギリスで309人。日本は7人。（…）国民の民度のレベルが違う,ミスリード,https://navi.fij.info/factcheck_navi/infact200705/
2020/07/03,(6月中旬)東京都が桁違いに検査数を増やした（グラフ画像つき）,誤り,https://navi.fij.info/factcheck_navi/infact200703/
2020/07/01,最高裁が「外国人への生活保護は違法」と判断（ニュース画像つき）,誤り,https://navi.fij.info/factcheck_navi/infact200701/
2020/06/23,CNNが発砲した男の写真を加工し､白人に見せかけた,虚偽,https://navi.fij.info/factcheck_navi/infact200623/
2020/06/18,PCR検査は新型コロナの検査にはならない　普通の風邪も検出する,誤り,https://navi.fij.info/factcheck_navi/infact200618/
2020/06/17,新型コロナへの感染が確認された看護師は勤務に呼び出された。それによって、大阪生野区の病院では二日間に120人以上の大規模感染が起こった,誤り,https://navi.fij.info/factcheck_navi/infact200617/
2020/06/11,新型コロナウイルス､高温多湿と紫外線が大嫌い,ミスリード,https://navi.fij.info/factcheck_navi/infact200611/
2020/06/04,アベノマスクの不良品たったの12枚,ミスリード,https://navi.fij.info/factcheck_navi/infact200604/
2020/05/31,PCR検査が多い国の方が死亡数が多い,不正確,https://navi.fij.info/factcheck_navi/infact200531-2/
2020/05/31,東京のPCR検査数を知ってびっくり。5月19日はたった48人。20日の検査数は52人。,誤り,https://navi.fij.info/factcheck_navi/infact200531/
2020/05/22,(5月11日)東京は病床がひっ迫 使用率8割超え,誤り,https://navi.fij.info/factcheck_navi/infact200522/
2020/05/13,日本（政府）は4月だけで3000人以上の中国人を特別入国させていた（動画）,誤り,https://navi.fij.info/factcheck_navi/infact200513/
2020/05/12,感染者のうち日本人は半分もいない,誤り,https://navi.fij.info/factcheck_navi/infact200512/
2020/05/10,十分なPCR検査の実施国では新型コロナの死亡率が低い,根拠不明,https://navi.fij.info/factcheck_navi/wasegg200510/
2020/05/09,療養ホテルに医師はいない,ミスリード,https://navi.fij.info/factcheck_navi/infact200509/
2020/05/08,日本の警察官73名が遺体取扱いで新型コロナに感染した。,誤り,https://navi.fij.info/factcheck_navi/infact200508/
2020/05/07,蓮舫議員が『高卒みたいな可哀想な人達が増える』と発言,誤り,https://navi.fij.info/factcheck_navi/infact200507/
2020/05/03,LINEの調査で｢日本の感染者は公表の10倍以上｣ ,誤り,https://navi.fij.info/factcheck_navi/infact200503/
2020/04/30,都市封鎖された東京に鹿が表れたとする画像,誤り,https://navi.fij.info/factcheck_navi/infact200430/
2020/04/29,日本で売られているMade in Taiwan表記マスクは中国製の偽物,根拠不明,https://navi.fij.info/factcheck_navi/infact200429/
2020/04/28,ノーベル賞受賞者の本庶教授が中国の人造ウイルス説に言及。,虚偽,https://navi.fij.info/factcheck_navi/infact200428/
2020/04/28,（緑茶の中に高濃度に含まれている）エピガロカテキンガレートに強い抗新型コロナウイルス作用が認められた,根拠不明,https://navi.fij.info/factcheck_navi/infact200428-2/
2020/04/27,「深く息を吸って、10秒我慢する」ことができれば新型コロナには感染していない,誤り,https://navi.fij.info/factcheck_navi/bfj200427/
2020/04/20,中国から発送された検査キットの細綿棒にウイルスが付着、英国ジョンソン首相強い怒り,誤り,https://navi.fij.info/factcheck_navi/bfj200420/
2020/04/18,安倍首相に布マスク販売を突っ込まれ、朝日新聞SHOPが閉鎖,誤り,https://navi.fij.info/factcheck_navi/bfj200418/
2020/04/17,東京都の感染者増 ｢五輪延期決定で検査抑制の必要がなくなった｣,根拠不明,https://navi.fij.info/factcheck_navi/infact200417/
2020/04/14,緊急事態宣言で｢知事に強制的ロックダウンの権限付与｣,誤り,https://navi.fij.info/factcheck_navi/infact200414/
2020/04/12,日本の専門家『若い人も死亡しやすい』と警鐘,誤り,https://navi.fij.info/factcheck_navi/infact200412/
2020/04/11,在日米国大使館『近いうちに日本は医療崩壊』と警告,不正確,https://navi.fij.info/factcheck_navi/infact200411/
2020/04/10,安倍首相が「日本の平均的な共働き夫婦の月収　ご主人の月給が50万円　奥さんのパート収入が月25万円」と発言,誤り,https://navi.fij.info/factcheck_navi/bfj200410/
2020/04/09,野党の審議拒否　明日、明後日の全ての委員会が審議ストップ,誤り,https://navi.fij.info/factcheck_navi/bfj200409/
2020/04/08,与謝野晶子がスペイン風邪で子どもを亡くした,誤り,https://navi.fij.info/factcheck_navi/bfj200408/
2020/04/08,台湾メディア「新型コロナウイルスに罹患した患者の多くの肺が繊維化。生存率は肺癌より低い」と報道（ニュース画像つき）,誤り,https://navi.fij.info/factcheck_navi/infact200408/
